"Protein","Label","log2FC","SE","DF","pvalue","adj.pvalue","issue"
"sp|B2RPK0|HGB1A_HUMAN","MBC Squamous vs Normal",0.423994223226034,0.329893015043172,49.927837004006,0.204635878185754,0.451864200500938,NA
"sp|B2RPK0|HGB1A_HUMAN","MBC Sarcomatoid vs Normal",0.660011444708556,0.301062190458653,49.6906479245698,0.0330718100032442,0.326209640232609,NA
"sp|B2RPK0|HGB1A_HUMAN","TNBC vs Normal",0.874872521180893,0.294043890420046,49.536694147884,0.00451532352036891,0.0388224481988399,NA
"sp|B5ME19|EIFCL_HUMAN","MBC Spindle vs Normal",0.460644098022872,0.214148275740036,26.1495131995041,0.0408851209405659,0.155082450361449,NA
"sp|B5ME19|EIFCL_HUMAN","MBC Squamous vs Normal",0.964875803378456,0.232335109271265,23.8623940153106,0.000361235354384772,0.0196710383811896,NA
"sp|B5ME19|EIFCL_HUMAN","MBC Sarcomatoid vs Normal",0.294014838567122,0.219547524368558,24.443696346434,0.192831078556196,0.562209569390509,NA
"sp|B5ME19|EIFCL_HUMAN","TNBC vs Normal",0.4892676926555,0.209759933331536,24.8118346247375,0.028088440279948,0.116419193265574,NA
"sp|C9JRZ8|AK1BF_HUMAN","MBC Spindle vs Normal",0.0556001425116231,0.288480073592555,52.231203517065,0.84791415204093,0.927559741119378,NA
"sp|C9JRZ8|AK1BF_HUMAN","MBC Squamous vs Normal",0.00379989521956661,0.312194386729207,52.1374307619914,0.9903351895494,0.997016504058513,NA
"sp|C9JRZ8|AK1BF_HUMAN","MBC Sarcomatoid vs Normal",0.100904371842209,0.294987436999879,52.2630505113816,0.733675021408163,0.9148275517126,NA
"sp|C9JRZ8|AK1BF_HUMAN","TNBC vs Normal",0.633757351867034,0.281381748637971,51.6678899551525,0.0285790167480596,0.117592906358126,NA
"sp|O00115|DNS2A_HUMAN","MBC Spindle vs Normal",0.12674482716455,0.490659000052921,9.4995552233151,0.801673388269652,0.89968190034506,NA
"sp|O00115|DNS2A_HUMAN","MBC Squamous vs Normal",0.583812210300806,0.658288126734243,9.4995552233151,0.39704874208549,0.639582580432094,NA
"sp|O00115|DNS2A_HUMAN","MBC Sarcomatoid vs Normal",0.409459051727416,0.658288126734243,9.4995552233151,0.548574461540177,0.84898369308949,NA
"sp|O00115|DNS2A_HUMAN","TNBC vs Normal",-0.0600487709744622,0.537490004743827,9.4995552233151,0.913370051555898,0.959393885202286,NA
"sp|O00148|DX39A_HUMAN","MBC Spindle vs Normal",1.12242896695163,0.250869639319812,48.8120728728619,4.59348401340525e-05,0.00247975815049772,NA
"sp|O00148|DX39A_HUMAN","MBC Squamous vs Normal",-0.135541874037984,0.302919092680993,48.670389711776,0.656533630380774,0.823836271656881,NA
"sp|O00148|DX39A_HUMAN","MBC Sarcomatoid vs Normal",-0.102171973601417,0.290969158970558,48.7727378067881,0.726992936494474,0.913841355149797,NA
"sp|O00148|DX39A_HUMAN","TNBC vs Normal",1.34935175323286,0.259350964812303,48.3666571950261,3.95872081201203e-06,0.000660174911885536,NA
"sp|O00151|PDLI1_HUMAN","MBC Spindle vs Normal",-0.43932073999354,0.330538686626671,23.23776977725,0.19671621543989,0.409651426114172,NA
"sp|O00151|PDLI1_HUMAN","MBC Squamous vs Normal",-0.546829986366476,0.372501027499013,23.9916049226337,0.155094533946013,0.398612727500592,NA
"sp|O00151|PDLI1_HUMAN","MBC Sarcomatoid vs Normal",-0.348174843839442,0.346101432807588,23.498004035296,0.324667620209051,0.692410929225217,NA
"sp|O00151|PDLI1_HUMAN","TNBC vs Normal",0.0419020588751172,0.3288549369486,23.1855624217539,0.899708183932402,0.952810123813358,NA
"sp|O00154|BACH_HUMAN","MBC Spindle vs Normal",0.678617995668081,0.636156609815749,9.4995552233151,0.312445833001516,0.542615391113409,NA
"sp|O00154|BACH_HUMAN","MBC Squamous vs Normal",-0.271149422209106,0.519419696849132,9.4995552233151,0.61360732185821,0.792494216148223,NA
"sp|O00154|BACH_HUMAN","MBC Sarcomatoid vs Normal",0.150385794554227,0.519419696849132,9.4995552233151,0.778398643070352,0.93003951805851,NA
"sp|O00154|BACH_HUMAN","TNBC vs Normal",-0.137633803514157,0.519419696849132,9.4995552233151,0.796688309437232,0.897016600308953,NA
"sp|O00159|MYO1C_HUMAN","MBC Spindle vs Normal",-1.44065376303794,0.402643150905495,27.0114302721093,0.00133532050638754,0.0182709729273494,NA
"sp|O00159|MYO1C_HUMAN","MBC Squamous vs Normal",-1.01131898227294,0.447061159323765,26.4534446088398,0.0321235417301992,0.175005086414328,NA
"sp|O00159|MYO1C_HUMAN","MBC Sarcomatoid vs Normal",-1.09284294347164,0.420356094882203,26.6418770500691,0.0150226531739194,0.250051617622695,NA
"sp|O00159|MYO1C_HUMAN","TNBC vs Normal",-1.18366672088317,0.400333745118296,26.5752528598037,0.00644902155483086,0.0483637175937096,NA
"sp|O00182|LEG9_HUMAN","MBC Spindle vs Normal",-0.107772198690458,1.03430407588991,9.49981273091317,0.919179268960567,0.961655205603847,NA
"sp|O00182|LEG9_HUMAN","MBC Squamous vs Normal",-0.0415197043104684,1.26675861240558,9.49981273097135,0.974531326823226,0.991293006864153,NA
"sp|O00182|LEG9_HUMAN","MBC Sarcomatoid vs Normal",-0.644681665851993,1.03430407588991,9.49981273101631,0.547758802086241,0.848483210500328,NA
"sp|O00182|LEG9_HUMAN","TNBC vs Normal",-0.0871094869333044,1.03430407588991,9.49981273092111,0.934629462782334,0.971644491011338,NA
"sp|O00186|STXB3_HUMAN","MBC Spindle vs Normal",-0.103193173886972,0.362157475900638,17.4995552424141,0.779034789827414,0.887661376073773,NA
"sp|O00186|STXB3_HUMAN","MBC Squamous vs Normal",1.03881986374804,0.485885240804142,17.4995552424352,0.0468985511678057,0.215550018559524,NA
"sp|O00186|STXB3_HUMAN","MBC Sarcomatoid vs Normal",-0.284008462699035,0.485885240804142,17.4995552424352,0.566332408145096,0.854517696194375,NA
"sp|O00186|STXB3_HUMAN","TNBC vs Normal",-0.0545472638354241,0.396723637839827,17.499555242438,0.892209674307283,0.949576187114779,NA
"sp|O00203|AP3B1_HUMAN","MBC Spindle vs Normal",0.0181408630481161,0.311463776390452,17.5734828606947,0.954211535871573,0.977751230093115,NA
"sp|O00203|AP3B1_HUMAN","MBC Squamous vs Normal",-0.00233702700109006,0.401704928268297,17.4995551862,0.995423925978896,0.998760798960259,NA
"sp|O00203|AP3B1_HUMAN","MBC Sarcomatoid vs Normal",-0.644642256351442,0.355012880036257,17.6549300329832,0.0864189573757397,0.424252228792244,NA
"sp|O00203|AP3B1_HUMAN","TNBC vs Normal",0.037162101251811,0.327990700472882,17.4995551862009,0.911080585405581,0.958090685522331,NA
"sp|O00204|ST2B1_HUMAN","MBC Spindle vs Normal",-1.80995467279695,0.557806278305916,9.4995552233151,0.0093966957189728,0.0631654367807435,NA
"sp|O00204|ST2B1_HUMAN","MBC Squamous vs Normal",-1.72103577255092,0.6831703785852,9.4995552233151,0.0315533624726627,0.174253598625938,NA
"sp|O00204|ST2B1_HUMAN","MBC Sarcomatoid vs Normal",-1.10774093188456,0.557806278305916,9.4995552233151,0.0766403594158811,0.411626461047528,NA
"sp|O00204|ST2B1_HUMAN","TNBC vs Normal",0.310379490440431,0.557806278305916,9.4995552233151,0.590782843077301,0.75888960585598,NA
"sp|O00231|PSD11_HUMAN","MBC Spindle vs Normal",0.52417125164008,0.210411793186134,83.3229312053102,0.0147165632299571,0.0836403415135896,NA
"sp|O00231|PSD11_HUMAN","MBC Squamous vs Normal",0.414676084114746,0.231208965703103,82.4678991889436,0.0765567908001221,0.279375841500583,NA
"sp|O00231|PSD11_HUMAN","MBC Sarcomatoid vs Normal",0.141034986537516,0.222435952372932,82.3147642590175,0.527807830495324,0.841203074891414,NA
"sp|O00231|PSD11_HUMAN","TNBC vs Normal",0.516365642113499,0.209220330358451,81.5740170438585,0.0156758241226383,0.0817270752248768,NA
"sp|O00232|PSD12_HUMAN","MBC Spindle vs Normal",0.531703294799872,0.230259227206578,23.7485879844301,0.0299547546511255,0.128503577202054,NA
"sp|O00232|PSD12_HUMAN","MBC Squamous vs Normal",0.544763062946183,0.257156041384291,23.885891006506,0.0447375695468322,0.211119433547091,NA
"sp|O00232|PSD12_HUMAN","MBC Sarcomatoid vs Normal",0.446650950579639,0.241102324606994,23.8715584740522,0.076353432484493,0.411626461047528,NA
"sp|O00232|PSD12_HUMAN","TNBC vs Normal",0.559935266495137,0.229317391970968,23.8223952785023,0.0224233881800334,0.10090524681015,NA
"sp|O00267|SPT5H_HUMAN","MBC Spindle vs Normal",-0.326045509048839,0.440620435121504,25.4995552230372,0.466077487494363,0.678434054348132,NA
"sp|O00267|SPT5H_HUMAN","MBC Squamous vs Normal",-0.0231243010079135,0.539647618145392,25.4995552230509,0.966154297108076,0.989650608507801,NA
"sp|O00267|SPT5H_HUMAN","MBC Sarcomatoid vs Normal",-0.537158032106143,0.492628622603609,25.4995552230454,0.285737754470741,0.658946239665194,NA
"sp|O00267|SPT5H_HUMAN","TNBC vs Normal",0.236504904919627,0.440620435121504,25.4995552230577,0.596089965169818,0.762921909615462,NA
"sp|O00273|DFFA_HUMAN","MBC Spindle vs Normal",0.749982122320335,0.485513141580267,9.49955450122568,0.155044905489041,0.357743173756136,NA
"sp|O00273|DFFA_HUMAN","MBC Squamous vs Normal",0.208318433474664,0.396419820095767,9.4995545012219,0.611280963140006,0.790663420190083,NA
"sp|O00273|DFFA_HUMAN","MBC Sarcomatoid vs Normal",-0.258460003189437,0.396419820095767,9.49955450118789,0.529868163036082,0.842878389182772,NA
"sp|O00273|DFFA_HUMAN","TNBC vs Normal",0.113059069609293,0.396419820095767,9.49955450121056,0.781611602029631,0.887624722593158,NA
"sp|O00291|HIP1_HUMAN","MBC Spindle vs Normal",0.148060643211518,0.227440165236099,33.6769259997177,0.519472204798316,0.708826586103778,NA
"sp|O00291|HIP1_HUMAN","MBC Squamous vs Normal",-0.299967949289412,0.26616005883266,33.6195629020732,0.267713653160078,0.525008984862919,NA
"sp|O00291|HIP1_HUMAN","MBC Sarcomatoid vs Normal",-0.261850084772486,0.252180486664335,33.6232228005201,0.306519786219684,0.674306247057344,NA
"sp|O00291|HIP1_HUMAN","TNBC vs Normal",-0.441832952215215,0.232397763091512,33.5204527741258,0.0659022956128982,0.193254653309094,NA
"sp|O00303|EIF3F_HUMAN","MBC Spindle vs Normal",0.562796780722904,0.249078706659942,27.4995552229875,0.0319743571223469,0.131522428279421,NA
"sp|O00303|EIF3F_HUMAN","MBC Squamous vs Normal",0.651104179769445,0.31657351125148,27.4995552229962,0.0493128389659655,0.221123898219348,NA
"sp|O00303|EIF3F_HUMAN","MBC Sarcomatoid vs Normal",0.11403385945281,0.271097358684661,27.4995552229915,0.677288503769898,0.905364038130585,NA
"sp|O00303|EIF3F_HUMAN","TNBC vs Normal",0.513701665713045,0.258481189549118,27.4995552229815,0.0569224236500293,0.177530331185735,NA
"sp|O00339|MATN2_HUMAN","MBC Spindle vs Normal",-0.299260422208562,0.435105259504244,53.4995552226423,0.49455722485081,0.692526940290842,NA
"sp|O00339|MATN2_HUMAN","MBC Squamous vs Normal",-0.307036633861251,0.516920535211135,53.4995552227138,0.555033810721192,0.751682044910813,NA
"sp|O00339|MATN2_HUMAN","MBC Sarcomatoid vs Normal",0.867002009727706,0.47927458244297,53.4995552226798,0.0760732666848831,0.411626461047528,NA
"sp|O00339|MATN2_HUMAN","TNBC vs Normal",-0.377352307088311,0.443722041735798,53.4995552226395,0.398878972190765,0.603105005952437,NA
"sp|O00370|LORF2_HUMAN","MBC Spindle vs Normal",0.352587494245551,0.375668778366854,36.4995552229348,0.354126684682293,0.584701585560612,NA
"sp|O00370|LORF2_HUMAN","MBC Squamous vs Normal",1.12383167152876,0.392009765211207,36.499555222947,0.00684438455342903,0.0843443371605971,NA
"sp|O00370|LORF2_HUMAN","MBC Sarcomatoid vs Normal",0.362077838830849,0.375668778366854,36.4995552229348,0.341477759680028,0.704235291774135,NA
"sp|O00370|LORF2_HUMAN","TNBC vs Normal",0.887258562205314,0.362930519939655,36.4995552229241,0.0194505493050326,0.0929887137938744,NA
"sp|O00410|IPO5_HUMAN","MBC Spindle vs Normal",0.459908209783617,0.211382205429293,21.955994878156,0.0406205730710535,0.15492752262949,NA
"sp|O00410|IPO5_HUMAN","MBC Squamous vs Normal",-0.215507644952677,0.230251095251028,20.5680988562476,0.360149978263788,0.612082519786845,NA
"sp|O00410|IPO5_HUMAN","MBC Sarcomatoid vs Normal",-0.091967417495523,0.219050172229311,21.3156051657519,0.678799336596029,0.906128631772097,NA
"sp|O00410|IPO5_HUMAN","TNBC vs Normal",0.315760869046807,0.206881415407256,20.8725340110808,0.141949419132952,0.316373115756225,NA
"sp|O00418|EF2K_HUMAN","MBC Spindle vs Normal",0.360394510816307,0.481463717781982,9.4995552233151,0.47226081140095,0.680432552914394,NA
"sp|O00418|EF2K_HUMAN","MBC Squamous vs Normal",0.800589616915979,0.645951360996172,9.4995552233151,0.244944241298357,0.49586273238448,NA
"sp|O00418|EF2K_HUMAN","MBC Sarcomatoid vs Normal",-0.150928668866161,0.645951360996171,9.4995552233151,0.820211947433134,0.947546164334686,NA
"sp|O00418|EF2K_HUMAN","TNBC vs Normal",1.00332891344883,0.527417077698985,9.4995552233151,0.0878355928840039,0.233815874015165,NA
"sp|O00422|SAP18_HUMAN","MBC Spindle vs Normal",1.35220614874009,0.378573574184622,27.4046707817024,0.00133642805511001,0.0182709729273494,NA
"sp|O00422|SAP18_HUMAN","MBC Squamous vs Normal",1.51827860591867,0.424295551937701,27.6221213897604,0.00130326632891054,0.0401376075448563,NA
"sp|O00422|SAP18_HUMAN","MBC Sarcomatoid vs Normal",0.533965514820153,0.398293217024923,27.6832267171556,0.19093778026584,0.560070882051937,NA
"sp|O00422|SAP18_HUMAN","TNBC vs Normal",1.49235082425269,0.379234931396459,27.5591371514203,0.000510728744787867,0.0102689077409475,NA
"sp|O00425|IF2B3_HUMAN","MBC Spindle vs Normal",-0.0504768628495214,0.632300121152074,25.9488144252167,0.936984523745757,0.968822141834304,NA
"sp|O00425|IF2B3_HUMAN","MBC Squamous vs Normal",-0.639019907899833,0.732064018668016,25.7760153085699,0.390776117916444,0.636886172356582,NA
"sp|O00425|IF2B3_HUMAN","MBC Sarcomatoid vs Normal",-0.934943928798195,0.732064018668016,25.776015308504,0.212939865808324,0.592944577394126,NA
"sp|O00425|IF2B3_HUMAN","TNBC vs Normal",-0.0124587269533265,0.652939081832959,25.5355120160984,0.984924806417309,0.991596239609757,NA
"sp|O00429|DNM1L_HUMAN","MBC Spindle vs Normal",0.247886559181761,0.183975724877991,82.5275825290876,0.181543223324318,0.391590946652302,NA
"sp|O00429|DNM1L_HUMAN","MBC Squamous vs Normal",0.0680674837233238,0.194170566515039,82.2821549898261,0.726818011731523,0.866897899030582,NA
"sp|O00429|DNM1L_HUMAN","MBC Sarcomatoid vs Normal",0.687020304233903,0.178110558832457,81.6362041111493,0.000227942676973099,0.0367218833694693,NA
"sp|O00429|DNM1L_HUMAN","TNBC vs Normal",0.281814952952306,0.175688705507575,81.432843376855,0.112572862359911,0.274887222041644,NA
"sp|O00468|AGRIN_HUMAN","MBC Spindle vs Normal",0.0131997338950869,0.346000458386836,28.6210013277914,0.969833367884613,0.983033105699661,NA
"sp|O00468|AGRIN_HUMAN","MBC Squamous vs Normal",0.237083051692763,0.376475057045971,26.7039734916878,0.534213411658313,0.736432342358366,NA
"sp|O00468|AGRIN_HUMAN","MBC Sarcomatoid vs Normal",0.700169084169184,0.35343273698838,26.8037078381715,0.0579310388213186,0.386812676718199,NA
"sp|O00468|AGRIN_HUMAN","TNBC vs Normal",0.499735078411429,0.339315534478809,27.4645395863188,0.152180730975851,0.33136126906032,NA
"sp|O00483|NDUA4_HUMAN","MBC Spindle vs Normal",-0.0475841619545597,1.57481227140513,9.4995559501893,0.976520320600525,0.98768853012848,NA
"sp|O00483|NDUA4_HUMAN","MBC Squamous vs Normal",-0.789367964843647,1.28582883520531,9.49955595019619,0.553698009546671,0.751211136140052,NA
"sp|O00483|NDUA4_HUMAN","MBC Sarcomatoid vs Normal",0.375624340007228,1.28582883520531,9.49955595014448,0.776470042375738,0.929309740650473,NA
"sp|O00483|NDUA4_HUMAN","TNBC vs Normal",0.351736559990167,1.28582883520531,9.49955595020652,0.790286563465242,0.894039268724646,NA
"sp|O00487|PSDE_HUMAN","MBC Spindle vs Normal",0.248143150858108,0.48633693912975,16.5777650160075,0.61661730216816,0.781471995134748,NA
"sp|O00487|PSDE_HUMAN","MBC Squamous vs Normal",0.763282566991553,0.48633693912975,16.5777650159989,0.135431452882195,0.366994542809159,NA
"sp|O00487|PSDE_HUMAN","MBC Sarcomatoid vs Normal",0.477763905095792,0.48633693912975,16.5777650159817,0.340037224477723,0.702294208851567,NA
"sp|O00487|PSDE_HUMAN","TNBC vs Normal",0.733359514175284,0.448410821472657,16.499556621767,0.120883385308714,0.288393187672025,NA
"sp|O00499|BIN1_HUMAN","MBC Spindle vs Normal",-0.519043104949319,0.637147957252565,9.4995552233151,0.43522751879163,0.652136277059068,NA
"sp|O00499|BIN1_HUMAN","MBC Squamous vs Normal",-0.509833184826792,0.854823686485119,9.4995552233151,0.564835927466972,0.761206775220533,NA
"sp|O00499|BIN1_HUMAN","MBC Sarcomatoid vs Normal",-0.375545441896619,0.854823686485119,9.4995552233151,0.67025045375412,0.901517686110205,NA
"sp|O00499|BIN1_HUMAN","TNBC vs Normal",-0.75392004598429,0.697960617311134,9.4995552233151,0.306723950485171,0.516060771291074,NA
"sp|O00560|SDCB1_HUMAN","MBC Spindle vs Normal",0.403424418479084,0.272059194809268,42.6069877469701,0.145472512471469,0.342061877698932,NA
"sp|O00560|SDCB1_HUMAN","MBC Squamous vs Normal",0.259214952972939,0.299293672219142,42.0637515248814,0.391354704997174,0.636886172356582,NA
"sp|O00560|SDCB1_HUMAN","MBC Sarcomatoid vs Normal",0.606922818504293,0.287995333855494,41.9648339994615,0.0410986073677936,0.343918639787425,NA
"sp|O00560|SDCB1_HUMAN","TNBC vs Normal",0.206880920286275,0.271144456603086,41.481308372689,0.449785986161543,0.650583301412232,NA
"sp|O00567|NOP56_HUMAN","MBC Spindle vs Normal",0.564148473238019,0.288746965544868,23.5930259869186,0.0626826098445398,0.205552474924737,NA
"sp|O00567|NOP56_HUMAN","MBC Squamous vs Normal",0.301078435424167,0.333553124162091,26.3671601434434,0.374889421995635,0.625834869245919,NA
"sp|O00567|NOP56_HUMAN","MBC Sarcomatoid vs Normal",0.119639408679299,0.315549337263906,27.0956164991754,0.707534180476245,0.910231314581089,NA
"sp|O00567|NOP56_HUMAN","TNBC vs Normal",0.586598289871851,0.294958672400093,25.1494211512117,0.0577134843369433,0.179208902623477,NA
"sp|O00584|RNT2_HUMAN","MBC Spindle vs Normal",1.04962354268451,0.875172430423781,9.4995552233151,0.259457176325308,0.48658966799246,NA
"sp|O00584|RNT2_HUMAN","MBC Squamous vs Normal",2.09827900467002,1.17416702787677,9.4995552233151,0.105815436651936,0.330322082114783,NA
"sp|O00584|RNT2_HUMAN","MBC Sarcomatoid vs Normal",-1.00250334107034,1.17416702787677,9.4995552233151,0.414227011317634,0.763078312270141,NA
"sp|O00584|RNT2_HUMAN","TNBC vs Normal",2.0145666415412,0.958703363699451,9.4995552233151,0.0633762684877583,0.189727266275391,NA
"sp|O00754|MA2B1_HUMAN","MBC Spindle vs Normal",0.630356139589315,0.413872865576641,9.4995552233151,0.160311779635698,0.364696411872207,NA
"sp|O00754|MA2B1_HUMAN","MBC Squamous vs Normal",0.160943593940314,0.555268716883201,9.4995552233151,0.778159998985882,0.897531993320336,NA
"sp|O00754|MA2B1_HUMAN","MBC Sarcomatoid vs Normal",0.790388478266892,0.555268716883201,9.4995552233151,0.186613482595629,0.55134723272571,NA
"sp|O00754|MA2B1_HUMAN","TNBC vs Normal",0.145936753712846,0.453375008831259,9.4995552233151,0.754507133055722,0.873298090218434,NA
"sp|O00763|ACACB_HUMAN","MBC Spindle vs Normal",-0.653236074003032,0.444799134614638,9.4995552233151,0.17425715262669,0.383474138362001,NA
"sp|O00763|ACACB_HUMAN","MBC Squamous vs Normal",-0.0360337989403823,0.596760660798846,9.4995552233151,0.953102483091087,0.98518667609197,NA
"sp|O00763|ACACB_HUMAN","MBC Sarcomatoid vs Normal",-1.49484207788981,0.596760660798846,9.4995552233151,0.0323177845691857,0.326209640232609,NA
"sp|O00763|ACACB_HUMAN","TNBC vs Normal",-0.437233689419794,0.487253039174428,9.4995552233151,0.3917097121304,0.597607502903368,NA
"sp|O14497|ARI1A_HUMAN","MBC Spindle vs Normal",0.672538757089609,0.484766104509888,36.3755478641973,0.173777816275385,0.38315054963429,NA
"sp|O14497|ARI1A_HUMAN","MBC Squamous vs Normal",0.60151198546836,0.468582477733336,35.0556402062046,0.207673011793054,0.45536382228438,NA
"sp|O14497|ARI1A_HUMAN","MBC Sarcomatoid vs Normal",1.26586893100998,0.452704574277296,34.9082000567527,0.00835030634226712,0.206242411283018,NA
"sp|O14497|ARI1A_HUMAN","TNBC vs Normal",0.42313152588801,0.436408950290028,35.1972101046732,0.33887394722709,0.546788639948093,NA
"sp|O14498|ISLR_HUMAN","MBC Spindle vs Normal",0.265520425000907,0.914347031417917,12.5918552514066,0.77624250093954,0.887661376073773,NA
"sp|O14498|ISLR_HUMAN","MBC Squamous vs Normal",-0.214112759489049,1.02274856993872,13.0891352577985,0.837397878108246,0.932793845065532,NA
"sp|O14498|ISLR_HUMAN","MBC Sarcomatoid vs Normal",0.584774388551593,0.914347031417917,12.5918552514119,0.533925716607537,0.843481518426577,NA
"sp|O14498|ISLR_HUMAN","TNBC vs Normal",0.517739211026684,0.914347031417917,12.591855251412,0.581183071173926,0.751666973895109,NA
"sp|O14548|COX7R_HUMAN","MBC Spindle vs Normal",0.307920779915346,0.351841359705674,17.621869897331,0.393254364742995,0.61862693286419,NA
"sp|O14548|COX7R_HUMAN","MBC Squamous vs Normal",-0.245724970870101,0.377123074502412,17.5475974353625,0.523116551365702,0.729586036303854,NA
"sp|O14548|COX7R_HUMAN","MBC Sarcomatoid vs Normal",0.397164422834354,0.377123074502412,17.5475974353383,0.306562119564053,0.674306247057344,NA
"sp|O14548|COX7R_HUMAN","TNBC vs Normal",0.0415517303535946,0.347480370292551,17.4995572785792,0.90617791099887,0.95573451550662,NA
"sp|O14558|HSPB6_HUMAN","MBC Spindle vs Normal",-3.61481838429888,0.635352853628865,28.9403642644905,3.77241756267847e-06,0.000649863830092755,NA
"sp|O14558|HSPB6_HUMAN","MBC Squamous vs Normal",-2.27630002309262,0.709772031848788,28.5830621814143,0.0032937522520738,0.0601598198722899,NA
