"Protein","Label","log2FC","SE","DF","pvalue","adj.pvalue","issue"
"sp|P62736|ACTA_HUMAN","MBC vs TNBC",-0.280429890761003,0.24333103499563,24.9333584562971,0.26006121663241,0.908088981100405,NA
"sp|P62750|RL23A_HUMAN","MBC vs TNBC",0.178302638904147,0.433326981084617,27.2386107377065,0.683945025822086,0.963372981713626,NA
"sp|P62753|RS6_HUMAN","MBC vs TNBC",-0.06971868825566,0.227094451403501,28.5574291301146,0.761068607111649,0.972738966236919,NA
"sp|P62760|VISL1_HUMAN","MBC vs TNBC",1.42421925891736,0.659953866786137,9.23861071875764,0.0584879565789232,0.679833697725055,NA
"sp|P62805|H4_HUMAN","MBC vs TNBC",-0.0977372519657337,0.195940293901374,27.0300169343717,0.621947538437897,0.958006774836275,NA
"sp|P62820|RAB1A_HUMAN","MBC vs TNBC",-0.217989488540707,0.175340388474933,26.0712304171282,0.22484534718497,0.899261733024724,NA
"sp|P62826|RAN_HUMAN","MBC vs TNBC",-0.291599705448732,0.17139235333926,24.0965528995707,0.101746447912645,0.777328180157645,NA
"sp|P62829|RL23_HUMAN","MBC vs TNBC",-0.0776251257252058,0.164042822528041,45.1413594258738,0.638350551826541,0.95804285926704,NA
"sp|P62847|RS24_HUMAN","MBC vs TNBC",-0.108662003793832,0.298044503469723,27.2386107503612,0.718237886426213,0.972211679363347,NA
"sp|P62873|GBB1_HUMAN","MBC vs TNBC",-0.195430482930304,0.296128555474201,24.3575250967715,0.515477531042514,0.939689897940566,NA
"sp|P62877|RBX1_HUMAN","MBC vs TNBC",-0.649791976874813,0.348283261233064,29.2386107184495,0.072145502703276,0.72567879228459,NA
"sp|P62879|GBB2_HUMAN","MBC vs TNBC",0.223352479304275,0.245907702625857,32.2386107183623,0.370471589578113,0.928948799607164,NA
"sp|P62888|RL30_HUMAN","MBC vs TNBC",0.0815421001831795,0.191922940996434,28.8849058437484,0.674080526523987,0.963372981713626,NA
"sp|P62906|RL10A_HUMAN","MBC vs TNBC",-0.0457242860844043,0.207780280745923,26.4648406820108,0.827512538338905,0.98202733922933,NA
"sp|P62910|RL32_HUMAN","MBC vs TNBC",-0.47834675040454,0.243125295107849,38.2386107183431,0.0564114282695401,0.668422447524669,NA
"sp|P62913|RL11_HUMAN","MBC vs TNBC",0.103860382909299,0.18836225139357,21.1610167021158,0.587144543972431,0.950150958089661,NA
"sp|P62979|RS27A_HUMAN","MBC vs TNBC",-0.085381353563789,0.143467052742789,28.6986346012414,0.556421504736192,0.945450837895408,NA
"sp|P62995|TRA2B_HUMAN","MBC vs TNBC",-0.20457546125254,0.231582400437969,38.2386107182914,0.382550863833413,0.928948799607164,NA
"sp|P63010|AP2B1_HUMAN","MBC vs TNBC",-0.155297040136925,0.176022867500792,26.364214272252,0.385612565916213,0.928948799607164,NA
"sp|P63104|1433Z_HUMAN","MBC vs TNBC",0.146119141969922,0.207312999024604,27.9611517665266,0.486749846898002,0.935897847406652,NA
"sp|P63151|2ABA_HUMAN","MBC vs TNBC",0.0498639316825308,0.306671911534497,27.2386107620541,0.872036012002847,0.982348911367451,NA
"sp|P63208|SKP1_HUMAN","MBC vs TNBC",-0.35470789812797,0.236713699620952,27.238610710979,0.145512614683996,0.808342907310872,NA
"sp|P63218|GBG5_HUMAN","MBC vs TNBC",-0.270061161416432,0.220850474018854,38.2386107183378,0.228879632864333,0.900403651483769,NA
"sp|P63220|RS21_HUMAN","MBC vs TNBC",0.297449161977544,0.227219892327445,56.0137528014021,0.195852072773699,0.860705196921955,NA
"sp|P63261|ACTG_HUMAN","MBC vs TNBC",0.00124537238132234,0.286522764897727,38.2386107182885,0.996554599543511,0.998732641819529,NA
"sp|P63272|SPT4H_HUMAN","MBC vs TNBC",-1.17601767816459,0.364138584556015,20.2386107185556,0.00415624987782482,0.285511968208944,NA
"sp|P63313|TYB10_HUMAN","MBC vs TNBC",-1.09953174609318,0.548522569010528,29.0299624960383,0.0544196544511028,0.666111240932781,NA
"sp|P67809|YBOX1_HUMAN","MBC vs TNBC",-0.423458850066906,0.338855434577657,36.2386107183552,0.219429613185394,0.891064242510985,NA
"sp|P67936|TPM4_HUMAN","MBC vs TNBC",0.104049573793649,0.242238223025821,28.3534109103288,0.670781233968998,0.962425248738128,NA
"sp|P68104|EF1A1_HUMAN","MBC vs TNBC",-0.139622459635971,0.203553217218435,28.3807252777792,0.498325305813447,0.939526016080157,NA
"sp|P68363|TBA1B_HUMAN","MBC vs TNBC",0.0448034537909325,0.188236850306986,30.7709071709946,0.813446237748532,0.976126564798978,NA
"sp|P68402|PA1B2_HUMAN","MBC vs TNBC",-0.335723058946499,0.243990085166073,34.3062893018455,0.177747718376511,0.840714496637502,NA
"sp|P68431|H31_HUMAN","MBC vs TNBC",-0.147140814380241,0.262484863843362,27.0275059716396,0.579709292049171,0.947265439654621,NA
"sp|P68871|HBB_HUMAN","MBC vs TNBC",0.497160796337011,0.658567377019455,28.5855364614954,0.456476495604372,0.928948799607164,NA
"sp|P69891|HBG1_HUMAN","MBC vs TNBC",0.586186457540682,0.456103109000526,29.539701118653,0.208706029829998,0.871544752269689,NA
"sp|P69905|HBA_HUMAN","MBC vs TNBC",0.628350398406651,0.892120478572705,28.9830017314714,0.48684635106737,0.935897847406652,NA
"sp|P78316|NOP14_HUMAN","MBC vs TNBC",0.115615858039739,0.469514026171169,19.2386107221778,0.808100158838779,0.976126564798978,NA
"sp|P78324|SHPS1_HUMAN","MBC vs TNBC",0.530835213785397,0.22484670791265,41.3795372914816,0.0230218938396195,0.512370986151531,NA
"sp|P78344|IF4G2_HUMAN","MBC vs TNBC",0.0442152367804091,0.238092030728223,22.5983957389605,0.854331728380733,0.982348911367451,NA
"sp|P78347|GTF2I_HUMAN","MBC vs TNBC",-0.0896283620537664,0.166320666476804,24.5879242133929,0.594809612871842,0.950150958089661,NA
"sp|P78356|PI42B_HUMAN","MBC vs TNBC",-0.203010183483823,0.400023645698292,9.23861071875764,0.623700479520153,0.958006774836275,NA
"sp|P78362|SRPK2_HUMAN","MBC vs TNBC",0.55590184333347,0.64500444766414,11.2386107187576,0.406779792798267,0.928948799607164,NA
"sp|P78371|TCPB_HUMAN","MBC vs TNBC",-0.0932285929122306,0.129097076856931,22.1211998515444,0.477762129840095,0.929305606213355,NA
"sp|P78381|S35A2_HUMAN","MBC vs TNBC",-0.783986618771911,0.493879266849078,10.2386107187576,0.142793792632436,0.808342907310872,NA
"sp|P78406|RAE1L_HUMAN","MBC vs TNBC",-0.111878752010628,0.424418968352699,19.2386107185656,0.794887481261021,0.976126564798978,NA
"sp|P78413|IRX4_HUMAN","MBC vs TNBC",-1.53215563841948,0.695210488962498,10.2386107187576,0.0514943696676423,0.666111240932781,NA
"sp|P78417|GSTO1_HUMAN","MBC vs TNBC",0.195400911272305,0.313479784545587,28.4867614461205,0.538027809249721,0.943695236124664,NA
"sp|P78527|PRKDC_HUMAN","MBC vs TNBC",-0.339654715706793,0.213635032089692,29.2173006325435,0.122624979402288,0.808342907310872,NA
"sp|P78552|I13R1_HUMAN","MBC vs TNBC",0.0448234739338173,0.441132530116287,19.2386106544392,0.920117798195626,0.991613437920286,NA
"sp|P80188|NGAL_HUMAN","MBC vs TNBC",0.0468925110680383,0.647462432794542,27.2386109341858,0.942792837931668,0.994928886263583,NA
"sp|P80723|BASP1_HUMAN","MBC vs TNBC",0.168920531030298,0.345508026483601,47.2386107182071,0.62717139429993,0.95804285926704,NA
"sp|P80748|LV321_HUMAN","MBC vs TNBC",0.262220327609772,0.310434311343856,56.9117820756351,0.401821707222507,0.928948799607164,NA
"sp|P82675|RT05_HUMAN","MBC vs TNBC",-1.15047841908977,1.50288352283178,7.23861071875764,0.468186840253708,0.928948799607164,NA
"sp|P82933|RT09_HUMAN","MBC vs TNBC",-0.349472223058275,0.411129479760242,11.2386107187576,0.413051153799738,0.928948799607164,NA
"sp|P82970|HMGN5_HUMAN","MBC vs TNBC",-0.506461559175299,0.694500167291946,8.23861071875764,0.486063820734082,0.935897847406652,NA
"sp|P83111|LACTB_HUMAN","MBC vs TNBC",0.0683471615497273,0.223869061804698,27.238610751322,0.762458772509409,0.972738966236919,NA
"sp|P83369|LSM11_HUMAN","MBC vs TNBC",0.0677001649775083,0.216975584909256,31.1718907378064,0.757104846880811,0.972738966236919,NA
"sp|P83731|RL24_HUMAN","MBC vs TNBC",-0.157954455872205,0.265008448482493,25.909594130909,0.556323263195238,0.945450837895408,NA
"sp|P84085|ARF5_HUMAN","MBC vs TNBC",0.413672239513614,0.464708589497673,10.2386107187576,0.393807614390384,0.928948799607164,NA
"sp|P84095|RHOG_HUMAN","MBC vs TNBC",-0.016766060368619,0.228009408985554,43.2386116670714,0.941721650001345,0.994928886263583,NA
"sp|P84098|RL19_HUMAN","MBC vs TNBC",-0.00773626726582726,0.229708780271527,25.6367884992785,0.973394303201444,0.994928886263583,NA
"sp|P84101|SERF2_HUMAN","MBC vs TNBC",-0.222124791858266,0.772208718331723,11.2386737572015,0.778850714501576,0.975411637569106,NA
"sp|P84103|SRSF3_HUMAN","MBC vs TNBC",0.021702394672472,0.213706210903459,38.2386107183454,0.919642552350364,0.991613437920286,NA
"sp|P84157|MXRA7_HUMAN","MBC vs TNBC",-0.931378767657509,0.665424966089691,11.2386107187576,0.188603612668877,0.857847184909302,NA
"sp|P84243|H33_HUMAN","MBC vs TNBC",-0.0160977987450287,0.191583900761156,29.9020118665649,0.933596738488162,0.99418887861682,NA
"sp|P85037|FOXK1_HUMAN","MBC vs TNBC",0.251020424350434,0.32630658140162,20.2386107185563,0.450613767386533,0.928948799607164,NA
"sp|P98095|FBLN2_HUMAN","MBC vs TNBC",-0.244267536393411,0.337068752388811,27.4901418282473,0.474770736708823,0.928948799607164,NA
"sp|P98160|PGBM_HUMAN","MBC vs TNBC",0.023545626137238,0.214147201656773,29.2063297869621,0.913200540268119,0.991371293707578,NA
"sp|P98171|RHG04_HUMAN","MBC vs TNBC",0.441339203364124,0.250532654963827,43.2386160073185,0.0852060590203963,0.753320679146937,NA
"sp|P99999|CYC_HUMAN","MBC vs TNBC",-0.386531386721276,0.292398475964685,28.3815161290094,0.196746555580025,0.860705196921955,NA
"sp|Q00059|TFAM_HUMAN","MBC vs TNBC",-0.00831234596937925,0.274424411159423,27.2386107818292,0.976056537038459,0.995158433442118,NA
"sp|Q00325|MPCP_HUMAN","MBC vs TNBC",-0.0124135754237642,0.166494560395109,47.2386107181798,0.940880882306357,0.994928886263583,NA
"sp|Q00341|VIGLN_HUMAN","MBC vs TNBC",0.0633866132190499,0.222674292000415,28.9073415294789,0.777933509305872,0.974878701535206,NA
"sp|Q00403|TF2B_HUMAN","MBC vs TNBC",-0.271251689603317,0.492879430358132,11.2386107187576,0.592855569811449,0.950150958089661,NA
"sp|Q00577|PURA_HUMAN","MBC vs TNBC",-0.0401740470327127,0.287909110912654,27.238610704255,0.890052257649532,0.982348911367451,NA
"sp|Q00587|BORG5_HUMAN","MBC vs TNBC",1.12515567729305,0.384057143345228,28.0959179737851,0.00666707654594695,0.313150824493962,NA
"sp|Q00610|CLH1_HUMAN","MBC vs TNBC",-0.121117182670875,0.190893285898701,27.3148965230113,0.531048920386534,0.943695236124664,NA
"sp|Q00688|FKBP3_HUMAN","MBC vs TNBC",-0.359293039441363,0.237797435762321,27.2386107334207,0.142323993202815,0.808342907310872,NA
"sp|Q00796|DHSO_HUMAN","MBC vs TNBC",-1.0986087411918,0.442095334051324,43.2386106519044,0.016901152085835,0.461699402841365,NA
"sp|Q00889|PSG6_HUMAN","MBC vs TNBC",2.11154161602051,1.65605606821648,10.2386107187576,0.230467224064459,0.900403651483769,NA
"sp|Q01082|SPTB2_HUMAN","MBC vs TNBC",0.0339029815215316,0.24007311853655,27.4411383614103,0.888728239664286,0.982348911367451,NA
"sp|Q01085|TIAR_HUMAN","MBC vs TNBC",0.246424614191781,0.263835921233938,18.4282986786291,0.362378096412512,0.928948799607164,NA
"sp|Q01130|SRSF2_HUMAN","MBC vs TNBC",1.41891209315241,0.490804929621642,33.2386107184205,0.00672011500052778,0.313150824493962,NA
"sp|Q01469|FABP5_HUMAN","MBC vs TNBC",1.00722707673185,0.529267628701246,29.0583492911127,0.0669824851601498,0.719126734705425,NA
"sp|Q01518|CAP1_HUMAN","MBC vs TNBC",-0.0305304258769168,0.202575065255658,28.0663634063536,0.881281145038808,0.982348911367451,NA
"sp|Q01813|PFKAP_HUMAN","MBC vs TNBC",-1.38965153727477,0.439228997722559,19.3376562723428,0.00503114521378914,0.297189217923741,NA
"sp|Q01831|XPC_HUMAN","MBC vs TNBC",-0.488792934098645,0.311607544263595,17.2443601493199,0.134903547485535,0.808342907310872,NA
"sp|Q01844|EWS_HUMAN","MBC vs TNBC",0.00731235047823586,0.31314853686094,20.2386107185576,0.981598943616312,0.995819988382485,NA
"sp|Q01995|TAGL_HUMAN","MBC vs TNBC",-0.495477130319861,0.309612350334394,29.1691892109435,0.120305466014412,0.808342907310872,NA
"sp|Q02108|GCYA1_HUMAN","MBC vs TNBC",0.475521598372223,0.58768065610048,27.2386107184216,0.425440945449624,0.928948799607164,NA
"sp|Q02127|PYRD_HUMAN","MBC vs TNBC",-0.413950475186778,0.38904913477418,11.2386107187576,0.309653242616967,0.928948799607164,NA
"sp|Q02218|ODO1_HUMAN","MBC vs TNBC",0.0156320838612491,0.211294383932742,28.7427198337926,0.94153680705501,0.994928886263583,NA
"sp|Q02252|MMSA_HUMAN","MBC vs TNBC",-0.62950456864987,0.492677608051632,19.2386107200217,0.216551142286672,0.889711364438816,NA
"sp|Q02487|DSC2_HUMAN","MBC vs TNBC",0.367948046469981,0.633311703802319,8.23861071875764,0.576791607315944,0.946180103066883,NA
"sp|Q02539|H11_HUMAN","MBC vs TNBC",-0.898071709833386,0.374908983947747,62.9425885011947,0.0195871004109308,0.476564112540529,NA
"sp|Q02750|MP2K1_HUMAN","MBC vs TNBC",-0.062134558307988,0.193102051560394,41.2520223773641,0.749251380101388,0.972738966236919,NA
"sp|Q02790|FKBP4_HUMAN","MBC vs TNBC",-0.52247930403753,0.336645028352573,28.9746584511427,0.131513415887994,0.808342907310872,NA
"sp|Q02809|PLOD1_HUMAN","MBC vs TNBC",0.49551942186103,0.387901735698569,25.1574162313837,0.213112140902225,0.881620974827503,NA
"sp|Q02818|NUCB1_HUMAN","MBC vs TNBC",0.225782646494241,0.334231193912211,20.2386107185717,0.506985983997424,0.939689897940566,NA
"sp|Q02878|RL6_HUMAN","MBC vs TNBC",0.0214259396799215,0.272121051568491,28.1257566432534,0.937799502141233,0.994928886263583,NA
"sp|Q02880|TOP2B_HUMAN","MBC vs TNBC",-0.220307159517072,0.262322091576699,46.2386107183184,0.405322724192699,0.928948799607164,NA
"sp|Q02952|AKA12_HUMAN","MBC vs TNBC",-0.172523874281694,0.375357185065159,47.2386107182361,0.64789316644335,0.95804285926704,NA
"sp|Q02978|M2OM_HUMAN","MBC vs TNBC",-0.480263467520041,0.410457341942375,29.2386107184434,0.251422532242189,0.905289902255394,NA
"sp|Q03135|CAV1_HUMAN","MBC vs TNBC",0.152531856027613,0.40974568492228,43.2386108705101,0.711517798722525,0.972046681851995,NA
"sp|Q03169|TNAP2_HUMAN","MBC vs TNBC",-0.318407925951727,0.496086947543216,19.238610718576,0.528551894309986,0.942605193967256,NA
"sp|Q03252|LMNB2_HUMAN","MBC vs TNBC",-0.0427305094874506,0.204674733350879,28.7774395065172,0.836096374171488,0.982348911367451,NA
"sp|Q03405|UPAR_HUMAN","MBC vs TNBC",0.347418539136251,0.419362334385052,15.243008025535,0.420201685784787,0.928948799607164,NA
"sp|Q03426|KIME_HUMAN","MBC vs TNBC",-0.474553251804823,0.473547067820841,29.2386107184269,0.324505215016561,0.928948799607164,NA
"sp|Q03518|TAP1_HUMAN","MBC vs TNBC",-0.0209815008045141,0.344304858129195,50.0103208943312,0.951650889612638,0.994928886263583,NA
"sp|Q03519|TAP2_HUMAN","MBC vs TNBC",-0.146001589707899,0.309957253977939,51.2386107496659,0.639613057538681,0.95804285926704,NA
"sp|Q03591|FHR1_HUMAN","MBC vs TNBC",-0.11155426245242,0.459272537776757,29.2386107185158,0.809783901609203,0.976126564798978,NA
"sp|Q03701|CEBPZ_HUMAN","MBC vs TNBC",0.0701039350647288,0.307086767504382,26.1023632206636,0.821202048358915,0.980694872309948,NA
"sp|Q04446|GLGB_HUMAN","MBC vs TNBC",-0.0855486187770527,0.209978758918226,43.2386107285483,0.685712908355925,0.963372981713626,NA
"sp|Q04637|IF4G1_HUMAN","MBC vs TNBC",-0.335699392025294,0.330436718794127,28.9835583206742,0.318070564090263,0.928948799607164,NA
"sp|Q04695|K1C17_HUMAN","MBC vs TNBC",0.133746147519128,0.365029428161928,28.1094517750916,0.71681141450111,0.972211679363347,NA
"sp|Q04721|NOTC2_HUMAN","MBC vs TNBC",0.171647690064448,0.381243823174022,20.2386107185456,0.657329796777974,0.95804285926704,NA
"sp|Q04724|TLE1_HUMAN","MBC vs TNBC",-0.757569460000225,0.670683396315188,26.5094497706592,0.268784143927659,0.908391743088156,NA
"sp|Q04727|TLE4_HUMAN","MBC vs TNBC",-0.13107860922418,0.500410260963102,11.2386107187576,0.798104882437128,0.976126564798978,NA
"sp|Q04837|SSBP_HUMAN","MBC vs TNBC",-0.295608228993518,0.175389448562981,73.3642190685736,0.0961531455367285,0.762004315471491,NA
"sp|Q04864|REL_HUMAN","MBC vs TNBC",0.305890186907459,0.264598467072171,25.3962718109269,0.258419026015851,0.908088981100405,NA
"sp|Q04917|1433F_HUMAN","MBC vs TNBC",-0.144416688658947,0.147201620692324,27.0037054468342,0.335261586167462,0.928948799607164,NA
"sp|Q05048|CSTF1_HUMAN","MBC vs TNBC",-0.0879513195313394,0.401454457962323,19.2386107190869,0.828893926033795,0.98202733922933,NA
"sp|Q05639|EF1A2_HUMAN","MBC vs TNBC",-1.97121079675223,0.817452076536163,11.2612869917674,0.034052821280135,0.579744243275139,NA
"sp|Q05682|CALD1_HUMAN","MBC vs TNBC",-0.118368601639521,0.32228837970249,28.2901671991177,0.716146837157741,0.972211679363347,NA
"sp|Q05707|COEA1_HUMAN","MBC vs TNBC",0.258680820571666,0.40993960570116,29.3446517614629,0.532910849014667,0.943695236124664,NA
"sp|Q05823|RN5A_HUMAN","MBC vs TNBC",0.688690988887686,0.729512201583168,11.2386107187576,0.365000710740601,0.928948799607164,NA
"sp|Q06033|ITIH3_HUMAN","MBC vs TNBC",-0.338472952991137,0.389080559924849,38.2386107182723,0.389766805587784,0.928948799607164,NA
"sp|Q06124|PTN11_HUMAN","MBC vs TNBC",-0.0597549092944637,0.372735761261552,28.238610718468,0.87377472948746,0.982348911367451,NA
"sp|Q06203|PUR1_HUMAN","MBC vs TNBC",-0.0904574459391314,0.248642575187506,26.2318067932651,0.718919391411941,0.972217415329101,NA
"sp|Q06210|GFPT1_HUMAN","MBC vs TNBC",-0.176054198089137,0.225928933456931,67.2386107277587,0.438568971150462,0.928948799607164,NA
"sp|Q06587|RING1_HUMAN","MBC vs TNBC",-0.167422321003562,0.211872127116411,35.2386107187569,0.43469404411877,0.928948799607164,NA
"sp|Q06828|FMOD_HUMAN","MBC vs TNBC",-0.0874147017906807,0.585583975759158,29.2386107184531,0.88235931862863,0.982348911367451,NA
"sp|Q06830|PRDX1_HUMAN","MBC vs TNBC",-0.396666271756729,0.221688441735553,28.4113958188398,0.0842337988416807,0.753320679146937,NA
"sp|Q07065|CKAP4_HUMAN","MBC vs TNBC",0.269661322552237,0.338192107994385,29.2386889256414,0.431669195229082,0.928948799607164,NA
"sp|Q07157|ZO1_HUMAN","MBC vs TNBC",0.148172962373893,0.203950986453743,22.2200307693199,0.475109101540656,0.928948799607164,NA
"sp|Q07666|KHDR1_HUMAN","MBC vs TNBC",-0.496932159215185,0.33907228163558,29.3695972206089,0.153392013746495,0.808342907310872,NA
"sp|Q07812|BAX_HUMAN","MBC vs TNBC",-0.198542606723264,0.204342535875591,51.2386107961271,0.335805846725443,0.928948799607164,NA
"sp|Q07889|SOS1_HUMAN","MBC vs TNBC",0.318470548451568,0.293507824202189,19.2386107112285,0.291309882374369,0.918057818108465,NA
"sp|Q07954|LRP1_HUMAN","MBC vs TNBC",0.497580666716546,0.128627986033557,80.2418256049759,0.000221738525151683,0.0573428015674065,NA
"sp|Q07955|SRSF1_HUMAN","MBC vs TNBC",0.148409443807384,0.28597312502981,29.2386055820858,0.607692694494102,0.955725710198255,NA
"sp|Q07960|RHG01_HUMAN","MBC vs TNBC",-0.251009170219009,0.283951195363957,34.2464525425567,0.382867309951856,0.928948799607164,NA
"sp|Q08174|PCDH1_HUMAN","MBC vs TNBC",-0.207905671292862,0.441675720228806,11.2386107187576,0.646844588390046,0.95804285926704,NA
"sp|Q08211|DHX9_HUMAN","MBC vs TNBC",-0.280876004198653,0.183851609206361,29.1908573801327,0.137343445285903,0.808342907310872,NA
"sp|Q08378|GOGA3_HUMAN","MBC vs TNBC",-0.0468105052293913,0.190382375508119,59.2386107387397,0.806627947592813,0.976126564798978,NA
"sp|Q08379|GOGA2_HUMAN","MBC vs TNBC",0.213153909080774,0.260825012256622,20.2386107185569,0.423313852474967,0.928948799607164,NA
"sp|Q08380|LG3BP_HUMAN","MBC vs TNBC",-0.107419340247341,0.343357873659822,27.2935227629089,0.756773051293194,0.972738966236919,NA
"sp|Q08426|ECHP_HUMAN","MBC vs TNBC",0.654844377056708,0.540840523983925,11.2386107187576,0.25082315061168,0.905289902255394,NA
"sp|Q08431|MFGM_HUMAN","MBC vs TNBC",0.29261303300916,0.373224506526997,56.7642387181103,0.436291645872891,0.928948799607164,NA
"sp|Q08623|HDHD1_HUMAN","MBC vs TNBC",-0.487011635048688,0.319413164001134,27.2386107499848,0.138860028797234,0.808342907310872,NA
"sp|Q08722|CD47_HUMAN","MBC vs TNBC",0.398211130513515,0.665098550474488,11.2386107187576,0.561230088568525,0.945450837895408,NA
"sp|Q08945|SSRP1_HUMAN","MBC vs TNBC",0.114949829106856,0.241751366730052,43.2386107632555,0.636832755025954,0.95804285926704,NA
"sp|Q08AD1|CAMP2_HUMAN","MBC vs TNBC",0.683324367706256,0.712787705048494,11.2386107187576,0.35789767960121,0.928948799607164,NA
"sp|Q08J23|NSUN2_HUMAN","MBC vs TNBC",-0.0971326292709036,0.238122091033334,75.2386936167121,0.684497442577927,0.963372981713626,NA
"sp|Q09028|RBBP4_HUMAN","MBC vs TNBC",-0.323585673156988,0.303436383643849,28.2606701461317,0.295267213296439,0.923433735701609,NA
"sp|Q09161|NCBP1_HUMAN","MBC vs TNBC",-1.18653162645933,0.792985567465316,11.2386107187576,0.16212436946977,0.819771732756445,NA
"sp|Q09666|AHNK_HUMAN","MBC vs TNBC",0.0808001013545157,0.287592398112227,29.0794026002474,0.780735437962314,0.97558423725298,NA
"sp|Q0JRZ9|FCHO2_HUMAN","MBC vs TNBC",-0.0834331902020999,0.300505867800684,38.2386107183456,0.78278245933438,0.97558423725298,NA
"sp|Q0VDF9|HSP7E_HUMAN","MBC vs TNBC",-0.31618949021518,0.364204107258396,20.2386107185872,0.395481929644459,0.928948799607164,NA
"sp|Q0VDG4|SCRN3_HUMAN","MBC vs TNBC",0.206154215548453,0.362790641950245,10.2386107187576,0.582115678407711,0.948498361355584,NA
"sp|Q10471|GALT2_HUMAN","MBC vs TNBC",0.340048799868066,0.320598953129499,19.2386107247232,0.301976079219657,0.928948799607164,NA
"sp|Q10567|AP1B1_HUMAN","MBC vs TNBC",0.0351852932386303,0.228944156554833,27.3783590062425,0.878985286809397,0.982348911367451,NA
"sp|Q10570|CPSF1_HUMAN","MBC vs TNBC",-0.332883705266981,0.409387039235016,11.2386107187576,0.433033800028449,0.928948799607164,NA
"sp|Q10589|BST2_HUMAN","MBC vs TNBC",0.0572429685783564,0.813481609792344,11.2386107187576,0.945137420919616,0.994928886263583,NA
"sp|Q11201|SIA4A_HUMAN","MBC vs TNBC",0.977326323468059,0.410447342005495,11.2386107187576,0.0359841920501341,0.58039671559514,NA
"sp|Q12765|SCRN1_HUMAN","MBC vs TNBC",-0.241557739886317,0.2170782810269,41.0478447379491,0.272282563675862,0.908391743088156,NA
"sp|Q12768|WASC5_HUMAN","MBC vs TNBC",-0.200648668393399,0.233355709611976,29.2386107184296,0.396872536382174,0.928948799607164,NA
"sp|Q12788|TBL3_HUMAN","MBC vs TNBC",-1.29455450221895,0.394014040290888,11.2386107187576,0.00706726898586675,0.322065543784499,NA
"sp|Q12792|TWF1_HUMAN","MBC vs TNBC",0.326475840401653,0.203179726438386,77.2386107177944,0.112171773423425,0.795898715087947,NA
"sp|Q12797|ASPH_HUMAN","MBC vs TNBC",0.160335998171685,0.241133406342532,30.2742968044261,0.511131341308427,0.939689897940566,NA
"sp|Q12805|FBLN3_HUMAN","MBC vs TNBC",-0.329770834979106,0.273854874653448,51.2386101581563,0.234052927123025,0.901823325232427,NA
"sp|Q12846|STX4_HUMAN","MBC vs TNBC",0.0151033927803052,0.245068427095236,20.2386107185707,0.951462623089663,0.994928886263583,NA
"sp|Q12874|SF3A3_HUMAN","MBC vs TNBC",-0.161426142175292,0.218117415099464,15.2060963954705,0.470519714495802,0.928948799607164,NA
"sp|Q12884|SEPR_HUMAN","MBC vs TNBC",0.194032186343082,0.361555919107849,36.2386107183161,0.594782885236402,0.950150958089661,NA
"sp|Q12888|TP53B_HUMAN","MBC vs TNBC",-0.102176615180236,0.17053587333704,29.0609160441373,0.553715221961147,0.945450837895408,NA
"sp|Q12904|AIMP1_HUMAN","MBC vs TNBC",-0.122410300696997,0.197102039174313,27.3618981130426,0.53970615300524,0.944814856876857,NA
"sp|Q12905|ILF2_HUMAN","MBC vs TNBC",-0.413294483549425,0.328152522533059,29.498584026037,0.217739365201028,0.889711364438816,NA
"sp|Q12906|ILF3_HUMAN","MBC vs TNBC",-0.101032105324315,0.199317142348546,28.3683480253665,0.61614879843433,0.958006774836275,NA
"sp|Q12907|LMAN2_HUMAN","MBC vs TNBC",-0.340712212975472,0.331953212064907,21.1085992268317,0.31632841305013,0.928948799607164,NA
"sp|Q12931|TRAP1_HUMAN","MBC vs TNBC",-0.189692861063993,0.195912241104667,26.0544600696611,0.34182026125791,0.928948799607164,NA
"sp|Q12952|FOXL1_HUMAN","MBC vs TNBC",1.06831381775899,0.695357078632236,11.2386107187576,0.152113483889661,0.808342907310872,NA
"sp|Q12962|TAF10_HUMAN","MBC vs TNBC",-0.352486877678175,0.674177872171746,19.2386107186128,0.607055442439866,0.955725710198255,NA
"sp|Q12982|BNIP2_HUMAN","MBC vs TNBC",0.228081101340991,0.438564919311851,11.2386107187576,0.613110444988436,0.958006774836275,NA
"sp|Q13002|GRIK2_HUMAN","MBC vs TNBC",0.189062065514271,0.42580678977032,11.2386107187576,0.665463897482683,0.960620019883292,NA
"sp|Q13017|RHG05_HUMAN","MBC vs TNBC",0.705309386768439,0.527134879917384,11.2386107187576,0.207337825359671,0.871544752269689,NA
"sp|Q13033|STRN3_HUMAN","MBC vs TNBC",0.164865633009235,0.449260286817407,11.2386107187576,0.72045656694268,0.972738966236919,NA
"sp|Q13045|FLII_HUMAN","MBC vs TNBC",0.0181393343120316,0.280395100440217,20.6306182866437,0.949041949710117,0.994928886263583,NA
"sp|Q13094|LCP2_HUMAN","MBC vs TNBC",0.175157672041137,0.654613082059684,11.2386108852449,0.793873963630753,0.976126564798978,NA
"sp|Q13098|CSN1_HUMAN","MBC vs TNBC",0.0873574128588996,0.312514059859112,27.2386107124876,0.781948914467681,0.97558423725298,NA
"sp|Q13118|KLF10_HUMAN","MBC vs TNBC",-0.156523809355029,0.347603031805052,35.238606852309,0.655256195597413,0.95804285926704,NA
