"Protein","LogIntensities","GROUP"
"sp|Q92900|RENT1_HUMAN",26.3323546322839,"H69"
"sp|Q92900|RENT1_HUMAN",26.4546191810286,"H69"
"sp|Q92905|CSN5_HUMAN",25.9620484717539,"A549"
"sp|Q92905|CSN5_HUMAN",26.1501875405249,"A549"
"sp|Q92905|CSN5_HUMAN",26.5889847355941,"A549"
"sp|Q92905|CSN5_HUMAN",26.6173345122787,"H197"
"sp|Q92905|CSN5_HUMAN",26.2557619182135,"H197"
"sp|Q92905|CSN5_HUMAN",26.2690933272601,"H197"
"sp|Q92905|CSN5_HUMAN",26.1518991751958,"H446"
"sp|Q92905|CSN5_HUMAN",26.4676433489515,"H446"
"sp|Q92905|CSN5_HUMAN",26.7150729392998,"H446"
"sp|Q92905|CSN5_HUMAN",26.2572124927433,"H69"
"sp|Q92905|CSN5_HUMAN",25.8592968258455,"H69"
"sp|Q92905|CSN5_HUMAN",26.1830313684404,"H69"
"sp|Q92917|GPKOW_HUMAN",25.5324245229289,"A549"
"sp|Q92917|GPKOW_HUMAN",26.1031785314237,"H197"
"sp|Q92917|GPKOW_HUMAN",25.9003203794774,"H446"
"sp|Q92917|GPKOW_HUMAN",27.2641978079659,"H446"
"sp|Q92917|GPKOW_HUMAN",26.3039759111906,"H446"
"sp|Q92917|GPKOW_HUMAN",27.0828284521118,"H69"
"sp|Q92917|GPKOW_HUMAN",26.8734101924943,"H69"
"sp|Q92922|SMRC1_HUMAN",24.9475278781954,"A549"
"sp|Q92922|SMRC1_HUMAN",24.6719257703762,"A549"
"sp|Q92922|SMRC1_HUMAN",24.616344465609,"H197"
"sp|Q92922|SMRC1_HUMAN",25.0397376841337,"H197"
"sp|Q92922|SMRC1_HUMAN",25.0142323932026,"H197"
"sp|Q92922|SMRC1_HUMAN",25.6796346126279,"H446"
"sp|Q92922|SMRC1_HUMAN",26.9406708419083,"H446"
"sp|Q92922|SMRC1_HUMAN",26.2190619178537,"H446"
"sp|Q92922|SMRC1_HUMAN",26.5243537256346,"H69"
"sp|Q92922|SMRC1_HUMAN",26.6527590448653,"H69"
"sp|Q92922|SMRC1_HUMAN",26.7148408870014,"H69"
"sp|Q92925-2|SMRD2_HUMAN;sp|Q92925-3|SMRD2_HUMAN;sp|Q92925|SMRD2_HUMAN",25.8119159173698,"A549"
"sp|Q92925-2|SMRD2_HUMAN;sp|Q92925-3|SMRD2_HUMAN;sp|Q92925|SMRD2_HUMAN",26.8952497303767,"H197"
"sp|Q92925-2|SMRD2_HUMAN;sp|Q92925-3|SMRD2_HUMAN;sp|Q92925|SMRD2_HUMAN",26.9616604110047,"H197"
"sp|Q92925-2|SMRD2_HUMAN;sp|Q92925-3|SMRD2_HUMAN;sp|Q92925|SMRD2_HUMAN",25.7225634734988,"H197"
"sp|Q92925-2|SMRD2_HUMAN;sp|Q92925-3|SMRD2_HUMAN;sp|Q92925|SMRD2_HUMAN",26.3042922692844,"H446"
"sp|Q92925-2|SMRD2_HUMAN;sp|Q92925-3|SMRD2_HUMAN;sp|Q92925|SMRD2_HUMAN",26.7799105083763,"H446"
"sp|Q92925-2|SMRD2_HUMAN;sp|Q92925-3|SMRD2_HUMAN;sp|Q92925|SMRD2_HUMAN",26.4131102697737,"H446"
"sp|Q92925-2|SMRD2_HUMAN;sp|Q92925-3|SMRD2_HUMAN;sp|Q92925|SMRD2_HUMAN",27.1039263261878,"H69"
"sp|Q92925-2|SMRD2_HUMAN;sp|Q92925-3|SMRD2_HUMAN;sp|Q92925|SMRD2_HUMAN",27.2869670221994,"H69"
"sp|Q92925-2|SMRD2_HUMAN;sp|Q92925-3|SMRD2_HUMAN;sp|Q92925|SMRD2_HUMAN",27.0823200514734,"H69"
"sp|Q92930|RAB8B_HUMAN",25.3985368006296,"A549"
"sp|Q92930|RAB8B_HUMAN",26.3042821135071,"A549"
"sp|Q92930|RAB8B_HUMAN",26.307672692427,"A549"
"sp|Q92930|RAB8B_HUMAN",26.0581429508603,"H197"
"sp|Q92930|RAB8B_HUMAN",26.1436465322138,"H197"
"sp|Q92930|RAB8B_HUMAN",26.3214184600406,"H197"
"sp|Q92930|RAB8B_HUMAN",26.9769002652464,"H446"
"sp|Q92930|RAB8B_HUMAN",26.9035178548082,"H446"
"sp|Q92930|RAB8B_HUMAN",26.9905252177048,"H446"
"sp|Q92930|RAB8B_HUMAN",25.9700890216813,"H69"
"sp|Q92930|RAB8B_HUMAN",26.3227618408107,"H69"
"sp|Q92930|RAB8B_HUMAN",26.5767376037681,"H69"
"sp|Q92945|FUBP2_HUMAN",26.6010903875906,"A549"
"sp|Q92945|FUBP2_HUMAN",26.5980158371012,"A549"
"sp|Q92945|FUBP2_HUMAN",26.7127475839808,"A549"
"sp|Q92945|FUBP2_HUMAN",27.1628448903479,"H197"
"sp|Q92945|FUBP2_HUMAN",27.1387767286497,"H197"
"sp|Q92945|FUBP2_HUMAN",27.1185967762347,"H197"
"sp|Q92945|FUBP2_HUMAN",27.5030730962906,"H446"
"sp|Q92945|FUBP2_HUMAN",27.9885070816158,"H446"
"sp|Q92945|FUBP2_HUMAN",28.1450408798974,"H446"
"sp|Q92945|FUBP2_HUMAN",27.9582829911992,"H69"
"sp|Q92945|FUBP2_HUMAN",27.9965394309528,"H69"
"sp|Q92945|FUBP2_HUMAN",27.7865097819659,"H69"
"sp|Q92947|GCDH_HUMAN",25.0900753508428,"A549"
"sp|Q92947|GCDH_HUMAN",25.0143643781553,"A549"
"sp|Q92947|GCDH_HUMAN",26.2794866235789,"H197"
"sp|Q92947|GCDH_HUMAN",25.6719962539012,"H197"
"sp|Q92947|GCDH_HUMAN",26.2891734020637,"H197"
"sp|Q92947|GCDH_HUMAN",27.0053113853547,"H446"
"sp|Q92947|GCDH_HUMAN",26.9346962798721,"H446"
"sp|Q92947|GCDH_HUMAN",27.2446492537743,"H446"
"sp|Q92947|GCDH_HUMAN",26.6025308658324,"H69"
"sp|Q92947|GCDH_HUMAN",27.2576660527164,"H69"
"sp|Q92947|GCDH_HUMAN",26.33145366944,"H69"
"sp|Q92973-2|TNPO1_HUMAN;sp|Q92973|TNPO1_HUMAN",27.2883328794074,"A549"
"sp|Q92973-2|TNPO1_HUMAN;sp|Q92973|TNPO1_HUMAN",27.3397908927133,"A549"
"sp|Q92973-2|TNPO1_HUMAN;sp|Q92973|TNPO1_HUMAN",27.4089538133855,"A549"
"sp|Q92973-2|TNPO1_HUMAN;sp|Q92973|TNPO1_HUMAN",27.1655244079932,"H197"
"sp|Q92973-2|TNPO1_HUMAN;sp|Q92973|TNPO1_HUMAN",27.4227631806602,"H197"
"sp|Q92973-2|TNPO1_HUMAN;sp|Q92973|TNPO1_HUMAN",27.1137966756309,"H197"
"sp|Q92973-2|TNPO1_HUMAN;sp|Q92973|TNPO1_HUMAN",26.6835999742623,"H446"
"sp|Q92973-2|TNPO1_HUMAN;sp|Q92973|TNPO1_HUMAN",27.2850973653815,"H446"
"sp|Q92973-2|TNPO1_HUMAN;sp|Q92973|TNPO1_HUMAN",26.9351313591439,"H446"
"sp|Q92973-2|TNPO1_HUMAN;sp|Q92973|TNPO1_HUMAN",27.1730407306415,"H69"
"sp|Q92973-2|TNPO1_HUMAN;sp|Q92973|TNPO1_HUMAN",27.4966022522752,"H69"
"sp|Q92973-2|TNPO1_HUMAN;sp|Q92973|TNPO1_HUMAN",27.0839167281046,"H69"
"sp|Q92974-2|ARHG2_HUMAN;sp|Q92974-3|ARHG2_HUMAN;sp|Q92974|ARHG2_HUMAN",24.8363443748131,"A549"
"sp|Q92974-2|ARHG2_HUMAN;sp|Q92974-3|ARHG2_HUMAN;sp|Q92974|ARHG2_HUMAN",25.2743124896336,"H197"
"sp|Q92974-2|ARHG2_HUMAN;sp|Q92974-3|ARHG2_HUMAN;sp|Q92974|ARHG2_HUMAN",25.1497066784024,"H197"
"sp|Q92974-2|ARHG2_HUMAN;sp|Q92974-3|ARHG2_HUMAN;sp|Q92974|ARHG2_HUMAN",25.4680348942282,"H197"
"sp|Q92974-2|ARHG2_HUMAN;sp|Q92974-3|ARHG2_HUMAN;sp|Q92974|ARHG2_HUMAN",26.7662759216303,"H446"
"sp|Q92974-2|ARHG2_HUMAN;sp|Q92974-3|ARHG2_HUMAN;sp|Q92974|ARHG2_HUMAN",26.6922737384256,"H446"
"sp|Q92974-2|ARHG2_HUMAN;sp|Q92974-3|ARHG2_HUMAN;sp|Q92974|ARHG2_HUMAN",26.6903680327607,"H446"
"sp|Q92974-2|ARHG2_HUMAN;sp|Q92974-3|ARHG2_HUMAN;sp|Q92974|ARHG2_HUMAN",27.3947209282608,"H69"
"sp|Q92974-2|ARHG2_HUMAN;sp|Q92974-3|ARHG2_HUMAN;sp|Q92974|ARHG2_HUMAN",27.298344616497,"H69"
"sp|Q92974-2|ARHG2_HUMAN;sp|Q92974-3|ARHG2_HUMAN;sp|Q92974|ARHG2_HUMAN",27.2919053580835,"H69"
"sp|Q92979|NEP1_HUMAN",26.6987607150954,"A549"
"sp|Q92979|NEP1_HUMAN",26.8989273986813,"A549"
"sp|Q92979|NEP1_HUMAN",26.7113578165994,"A549"
"sp|Q92979|NEP1_HUMAN",26.6738594743261,"H197"
"sp|Q92979|NEP1_HUMAN",26.6641817246163,"H197"
"sp|Q92979|NEP1_HUMAN",26.4338494892914,"H197"
"sp|Q92979|NEP1_HUMAN",27.0379894108422,"H446"
"sp|Q92979|NEP1_HUMAN",27.0184961887218,"H446"
"sp|Q92979|NEP1_HUMAN",27.0899457709664,"H446"
"sp|Q92979|NEP1_HUMAN",26.7408853074118,"H69"
"sp|Q92979|NEP1_HUMAN",26.3884162046609,"H69"
"sp|Q92979|NEP1_HUMAN",26.3167911309571,"H69"
"sp|Q92990|GLMN_HUMAN",25.6665647343195,"H446"
"sp|Q92990|GLMN_HUMAN",26.0391046752889,"H446"
"sp|Q92990|GLMN_HUMAN",25.7370769054077,"H446"
"sp|Q92990|GLMN_HUMAN",25.4858257567816,"H69"
"sp|Q92990|GLMN_HUMAN",25.5279946065615,"H69"
"sp|Q92995-2|UBP13_HUMAN;sp|Q92995|UBP13_HUMAN",26.1638420151915,"A549"
"sp|Q92995-2|UBP13_HUMAN;sp|Q92995|UBP13_HUMAN",26.0952375041431,"A549"
"sp|Q92995-2|UBP13_HUMAN;sp|Q92995|UBP13_HUMAN",27.4135067221239,"H446"
"sp|Q92995-2|UBP13_HUMAN;sp|Q92995|UBP13_HUMAN",27.5311981241381,"H446"
"sp|Q92995-2|UBP13_HUMAN;sp|Q92995|UBP13_HUMAN",27.2145703257711,"H446"
"sp|Q92995-2|UBP13_HUMAN;sp|Q92995|UBP13_HUMAN",27.1341780918926,"H69"
"sp|Q92995-2|UBP13_HUMAN;sp|Q92995|UBP13_HUMAN",27.1572256435677,"H69"
"sp|Q92995-2|UBP13_HUMAN;sp|Q92995|UBP13_HUMAN",27.1298482800443,"H69"
"sp|Q93008-3|USP9X_HUMAN;sp|Q93008|USP9X_HUMAN",25.5166633028639,"A549"
"sp|Q93008-3|USP9X_HUMAN;sp|Q93008|USP9X_HUMAN",25.009013668629,"A549"
"sp|Q93008-3|USP9X_HUMAN;sp|Q93008|USP9X_HUMAN",24.6818424275882,"A549"
"sp|Q93008-3|USP9X_HUMAN;sp|Q93008|USP9X_HUMAN",24.7026979837593,"H197"
"sp|Q93008-3|USP9X_HUMAN;sp|Q93008|USP9X_HUMAN",25.222801991806,"H197"
"sp|Q93008-3|USP9X_HUMAN;sp|Q93008|USP9X_HUMAN",24.6358083520629,"H197"
"sp|Q93008-3|USP9X_HUMAN;sp|Q93008|USP9X_HUMAN",25.1365960270283,"H446"
"sp|Q93008-3|USP9X_HUMAN;sp|Q93008|USP9X_HUMAN",25.314384919966,"H446"
"sp|Q93008-3|USP9X_HUMAN;sp|Q93008|USP9X_HUMAN",26.0674916764184,"H446"
"sp|Q93008-3|USP9X_HUMAN;sp|Q93008|USP9X_HUMAN",26.2797347545441,"H69"
"sp|Q93008-3|USP9X_HUMAN;sp|Q93008|USP9X_HUMAN",26.4502292024044,"H69"
"sp|Q93008-3|USP9X_HUMAN;sp|Q93008|USP9X_HUMAN",26.2609007384683,"H69"
"sp|Q93009|UBP7_HUMAN",25.7284592408847,"A549"
"sp|Q93009|UBP7_HUMAN",25.7797609928444,"A549"
"sp|Q93009|UBP7_HUMAN",26.1986862501899,"A549"
"sp|Q93009|UBP7_HUMAN",25.8971663752188,"H197"
"sp|Q93009|UBP7_HUMAN",25.7434933529884,"H197"
"sp|Q93009|UBP7_HUMAN",25.5520165769495,"H197"
"sp|Q93009|UBP7_HUMAN",25.3974917474832,"H446"
"sp|Q93009|UBP7_HUMAN",25.8372532123552,"H446"
"sp|Q93009|UBP7_HUMAN",25.8314557192407,"H446"
"sp|Q93009|UBP7_HUMAN",26.895925507854,"H69"
"sp|Q93009|UBP7_HUMAN",26.9330879740746,"H69"
"sp|Q93009|UBP7_HUMAN",26.9038055308137,"H69"
"sp|Q93034|CUL5_HUMAN",27.2897261172818,"H446"
"sp|Q93034|CUL5_HUMAN",26.7478624282631,"H446"
"sp|Q93034|CUL5_HUMAN",27.6666720107463,"H69"
"sp|Q93045-2|STMN2_HUMAN;sp|Q93045|STMN2_HUMAN",27.5912754950253,"A549"
"sp|Q93045-2|STMN2_HUMAN;sp|Q93045|STMN2_HUMAN",27.7420064298282,"A549"
"sp|Q93045-2|STMN2_HUMAN;sp|Q93045|STMN2_HUMAN",27.0366616674056,"H197"
"sp|Q93045-2|STMN2_HUMAN;sp|Q93045|STMN2_HUMAN",27.1061854689281,"H197"
"sp|Q93045-2|STMN2_HUMAN;sp|Q93045|STMN2_HUMAN",24.9344943802696,"H446"
"sp|Q93045-2|STMN2_HUMAN;sp|Q93045|STMN2_HUMAN",30.6667949295282,"H446"
"sp|Q93045-2|STMN2_HUMAN;sp|Q93045|STMN2_HUMAN",28.9740831367582,"H69"
"sp|Q93045-2|STMN2_HUMAN;sp|Q93045|STMN2_HUMAN",29.2140140788223,"H69"
"sp|Q93045-2|STMN2_HUMAN;sp|Q93045|STMN2_HUMAN",28.4797299878975,"H69"
"sp|Q93050-1|VPP1_HUMAN;sp|Q93050|VPP1_HUMAN",24.9518150643797,"A549"
"sp|Q93050-1|VPP1_HUMAN;sp|Q93050|VPP1_HUMAN",24.9255776577318,"H197"
"sp|Q93050-1|VPP1_HUMAN;sp|Q93050|VPP1_HUMAN",26.0200987587853,"H446"
"sp|Q93050-1|VPP1_HUMAN;sp|Q93050|VPP1_HUMAN",25.5776522411904,"H446"
"sp|Q93050-1|VPP1_HUMAN;sp|Q93050|VPP1_HUMAN",26.4067504316983,"H446"
"sp|Q93050-1|VPP1_HUMAN;sp|Q93050|VPP1_HUMAN",27.4548248488398,"H69"
"sp|Q93050-1|VPP1_HUMAN;sp|Q93050|VPP1_HUMAN",27.6469725207163,"H69"
"sp|Q93050-1|VPP1_HUMAN;sp|Q93050|VPP1_HUMAN",27.4852116064688,"H69"
"sp|Q93052|LPP_HUMAN",26.6277022538563,"A549"
"sp|Q93052|LPP_HUMAN",26.7947727272867,"A549"
"sp|Q93052|LPP_HUMAN",27.3622957139762,"A549"
"sp|Q93052|LPP_HUMAN",27.1975378325803,"H197"
"sp|Q93052|LPP_HUMAN",27.2018499323581,"H197"
"sp|Q93052|LPP_HUMAN",27.0192210848405,"H197"
"sp|Q93052|LPP_HUMAN",26.1250016970761,"H446"
"sp|Q93052|LPP_HUMAN",27.0824873054346,"H446"
"sp|Q93052|LPP_HUMAN",26.753689116149,"H446"
"sp|Q93084-1|AT2A3_HUMAN;sp|Q93084-3|AT2A3_HUMAN;sp|Q93084-4|AT2A3_HUMAN;sp|Q93084-5|AT2A3_HUMAN;sp|Q93084-7|AT2A3_HUMAN;sp|Q93084|AT2A3_HUMAN",26.1331938167375,"A549"
"sp|Q93084-1|AT2A3_HUMAN;sp|Q93084-3|AT2A3_HUMAN;sp|Q93084-4|AT2A3_HUMAN;sp|Q93084-5|AT2A3_HUMAN;sp|Q93084-7|AT2A3_HUMAN;sp|Q93084|AT2A3_HUMAN",26.1737949949403,"A549"
"sp|Q93084-1|AT2A3_HUMAN;sp|Q93084-3|AT2A3_HUMAN;sp|Q93084-4|AT2A3_HUMAN;sp|Q93084-5|AT2A3_HUMAN;sp|Q93084-7|AT2A3_HUMAN;sp|Q93084|AT2A3_HUMAN",26.2457757803067,"A549"
"sp|Q93084-1|AT2A3_HUMAN;sp|Q93084-3|AT2A3_HUMAN;sp|Q93084-4|AT2A3_HUMAN;sp|Q93084-5|AT2A3_HUMAN;sp|Q93084-7|AT2A3_HUMAN;sp|Q93084|AT2A3_HUMAN",25.86871025954,"H197"
"sp|Q93084-1|AT2A3_HUMAN;sp|Q93084-3|AT2A3_HUMAN;sp|Q93084-4|AT2A3_HUMAN;sp|Q93084-5|AT2A3_HUMAN;sp|Q93084-7|AT2A3_HUMAN;sp|Q93084|AT2A3_HUMAN",25.8107497698537,"H197"
"sp|Q93084-1|AT2A3_HUMAN;sp|Q93084-3|AT2A3_HUMAN;sp|Q93084-4|AT2A3_HUMAN;sp|Q93084-5|AT2A3_HUMAN;sp|Q93084-7|AT2A3_HUMAN;sp|Q93084|AT2A3_HUMAN",25.7914932125241,"H197"
"sp|Q93084-1|AT2A3_HUMAN;sp|Q93084-3|AT2A3_HUMAN;sp|Q93084-4|AT2A3_HUMAN;sp|Q93084-5|AT2A3_HUMAN;sp|Q93084-7|AT2A3_HUMAN;sp|Q93084|AT2A3_HUMAN",26.2480655942372,"H446"
"sp|Q93084-1|AT2A3_HUMAN;sp|Q93084-3|AT2A3_HUMAN;sp|Q93084-4|AT2A3_HUMAN;sp|Q93084-5|AT2A3_HUMAN;sp|Q93084-7|AT2A3_HUMAN;sp|Q93084|AT2A3_HUMAN",26.5206174959611,"H446"
"sp|Q93084-1|AT2A3_HUMAN;sp|Q93084-3|AT2A3_HUMAN;sp|Q93084-4|AT2A3_HUMAN;sp|Q93084-5|AT2A3_HUMAN;sp|Q93084-7|AT2A3_HUMAN;sp|Q93084|AT2A3_HUMAN",26.7575632919228,"H446"
"sp|Q93084-1|AT2A3_HUMAN;sp|Q93084-3|AT2A3_HUMAN;sp|Q93084-4|AT2A3_HUMAN;sp|Q93084-5|AT2A3_HUMAN;sp|Q93084-7|AT2A3_HUMAN;sp|Q93084|AT2A3_HUMAN",28.0284927808941,"H69"
"sp|Q93084-1|AT2A3_HUMAN;sp|Q93084-3|AT2A3_HUMAN;sp|Q93084-4|AT2A3_HUMAN;sp|Q93084-5|AT2A3_HUMAN;sp|Q93084-7|AT2A3_HUMAN;sp|Q93084|AT2A3_HUMAN",28.1808150852503,"H69"
"sp|Q93084-1|AT2A3_HUMAN;sp|Q93084-3|AT2A3_HUMAN;sp|Q93084-4|AT2A3_HUMAN;sp|Q93084-5|AT2A3_HUMAN;sp|Q93084-7|AT2A3_HUMAN;sp|Q93084|AT2A3_HUMAN",27.6118295477789,"H69"
"sp|Q969E2-2|SCAM4_HUMAN;sp|Q969E2|SCAM4_HUMAN",27.0441148894181,"A549"
"sp|Q969E2-2|SCAM4_HUMAN;sp|Q969E2|SCAM4_HUMAN",26.7464800434534,"H197"
"sp|Q969E2-2|SCAM4_HUMAN;sp|Q969E2|SCAM4_HUMAN",27.1762010754982,"H197"
"sp|Q969E2-2|SCAM4_HUMAN;sp|Q969E2|SCAM4_HUMAN",26.4634480759185,"H197"
"sp|Q969E2-2|SCAM4_HUMAN;sp|Q969E2|SCAM4_HUMAN",25.4586810226284,"H446"
"sp|Q969E2-2|SCAM4_HUMAN;sp|Q969E2|SCAM4_HUMAN",25.5591345920066,"H446"
"sp|Q969E2-2|SCAM4_HUMAN;sp|Q969E2|SCAM4_HUMAN",27.4812450789894,"H69"
"sp|Q969E2-2|SCAM4_HUMAN;sp|Q969E2|SCAM4_HUMAN",26.4666912656535,"H69"
"sp|Q969E2-2|SCAM4_HUMAN;sp|Q969E2|SCAM4_HUMAN",27.0968356569693,"H69"
"sp|Q969E4|TCAL3_HUMAN",27.2255359275899,"H446"
"sp|Q969E4|TCAL3_HUMAN",27.0111153882146,"H446"
"sp|Q969E4|TCAL3_HUMAN",26.3749427238282,"H69"
"sp|Q969E4|TCAL3_HUMAN",26.363037505329,"H69"
"sp|Q969E8|TSR2_HUMAN",26.5687945502263,"A549"
"sp|Q969E8|TSR2_HUMAN",25.5656451341204,"A549"
"sp|Q969E8|TSR2_HUMAN",25.4288373090711,"A549"
"sp|Q969E8|TSR2_HUMAN",26.2052034573496,"H197"
"sp|Q969E8|TSR2_HUMAN",25.5264828369993,"H197"
"sp|Q969E8|TSR2_HUMAN",27.2086624755418,"H446"
"sp|Q969E8|TSR2_HUMAN",27.897645672787,"H446"
"sp|Q969E8|TSR2_HUMAN",28.2081945015921,"H446"
"sp|Q969E8|TSR2_HUMAN",26.4913670975244,"H69"
"sp|Q969E8|TSR2_HUMAN",25.5153574265504,"H69"
"sp|Q969G3-3|SMCE1_HUMAN;sp|Q969G3-4|SMCE1_HUMAN;sp|Q969G3-5|SMCE1_HUMAN;sp|Q969G3-6|SMCE1_HUMAN",25.2858887543178,"A549"
"sp|Q969G3-3|SMCE1_HUMAN;sp|Q969G3-4|SMCE1_HUMAN;sp|Q969G3-5|SMCE1_HUMAN;sp|Q969G3-6|SMCE1_HUMAN",24.859964546261,"A549"
"sp|Q969G3-3|SMCE1_HUMAN;sp|Q969G3-4|SMCE1_HUMAN;sp|Q969G3-5|SMCE1_HUMAN;sp|Q969G3-6|SMCE1_HUMAN",25.0484065734526,"H197"
"sp|Q969G3-3|SMCE1_HUMAN;sp|Q969G3-4|SMCE1_HUMAN;sp|Q969G3-5|SMCE1_HUMAN;sp|Q969G3-6|SMCE1_HUMAN",24.4348084695267,"H197"
"sp|Q969G3-3|SMCE1_HUMAN;sp|Q969G3-4|SMCE1_HUMAN;sp|Q969G3-5|SMCE1_HUMAN;sp|Q969G3-6|SMCE1_HUMAN",26.4647966233627,"H446"
"sp|Q969G3-3|SMCE1_HUMAN;sp|Q969G3-4|SMCE1_HUMAN;sp|Q969G3-5|SMCE1_HUMAN;sp|Q969G3-6|SMCE1_HUMAN",25.9815137161684,"H446"
"sp|Q969G3-3|SMCE1_HUMAN;sp|Q969G3-4|SMCE1_HUMAN;sp|Q969G3-5|SMCE1_HUMAN;sp|Q969G3-6|SMCE1_HUMAN",26.4861045031739,"H446"
"sp|Q969G3-3|SMCE1_HUMAN;sp|Q969G3-4|SMCE1_HUMAN;sp|Q969G3-5|SMCE1_HUMAN;sp|Q969G3-6|SMCE1_HUMAN",26.927133988279,"H69"
"sp|Q969G3-3|SMCE1_HUMAN;sp|Q969G3-4|SMCE1_HUMAN;sp|Q969G3-5|SMCE1_HUMAN;sp|Q969G3-6|SMCE1_HUMAN",26.7973707120646,"H69"
"sp|Q969G3-3|SMCE1_HUMAN;sp|Q969G3-4|SMCE1_HUMAN;sp|Q969G3-5|SMCE1_HUMAN;sp|Q969G3-6|SMCE1_HUMAN",26.5574785120878,"H69"
"sp|Q969G5|CAVN3_HUMAN",26.743919628459,"H197"
"sp|Q969G5|CAVN3_HUMAN",27.154399455533,"H197"
"sp|Q969G5|CAVN3_HUMAN",27.0110953899648,"H197"
"sp|Q969G6|RIFK_HUMAN",25.9459506063705,"A549"
"sp|Q969G6|RIFK_HUMAN",25.9142311048565,"A549"
"sp|Q969G6|RIFK_HUMAN",26.2871350217645,"A549"
"sp|Q969G6|RIFK_HUMAN",26.1283311364903,"H197"
"sp|Q969G6|RIFK_HUMAN",24.4843369123328,"H446"
"sp|Q969G6|RIFK_HUMAN",24.9417737915682,"H69"
"sp|Q969G6|RIFK_HUMAN",26.0426775500001,"H69"
"sp|Q969G6|RIFK_HUMAN",25.8950688470272,"H69"
"sp|Q969H8|MYDGF_HUMAN",27.3366236492354,"A549"
"sp|Q969H8|MYDGF_HUMAN",27.2659785933701,"A549"
"sp|Q969H8|MYDGF_HUMAN",27.5233106173424,"A549"
"sp|Q969H8|MYDGF_HUMAN",27.843548783584,"H197"
"sp|Q969H8|MYDGF_HUMAN",27.8016291416599,"H197"
"sp|Q969H8|MYDGF_HUMAN",27.6397067659898,"H197"
"sp|Q969H8|MYDGF_HUMAN",27.7882263625787,"H446"
"sp|Q969H8|MYDGF_HUMAN",27.5050463883318,"H446"
"sp|Q969H8|MYDGF_HUMAN",27.9431438804583,"H446"
"sp|Q969H8|MYDGF_HUMAN",29.0167509954632,"H69"
"sp|Q969H8|MYDGF_HUMAN",28.8353905635867,"H69"
"sp|Q969H8|MYDGF_HUMAN",28.28738084933,"H69"
"sp|Q969L2|MAL2_HUMAN",27.8431449078725,"H197"
"sp|Q969L2|MAL2_HUMAN",27.1171559420249,"H197"
"sp|Q969L2|MAL2_HUMAN",27.8438045729397,"H197"
"sp|Q969L2|MAL2_HUMAN",28.3074664580979,"H69"
"sp|Q969L2|MAL2_HUMAN",28.3994220497551,"H69"
"sp|Q969L2|MAL2_HUMAN",27.8577862904378,"H69"
"sp|Q969N2-5|PIGT_HUMAN;sp|Q969N2|PIGT_HUMAN",25.3792637237871,"A549"
"sp|Q969N2-5|PIGT_HUMAN;sp|Q969N2|PIGT_HUMAN",24.920804970057,"H446"
"sp|Q969N2-5|PIGT_HUMAN;sp|Q969N2|PIGT_HUMAN",24.7046483088157,"H446"
"sp|Q969N2-5|PIGT_HUMAN;sp|Q969N2|PIGT_HUMAN",25.7954828750734,"H69"
"sp|Q969N2-5|PIGT_HUMAN;sp|Q969N2|PIGT_HUMAN",24.5009127074009,"H69"
"sp|Q969N2-5|PIGT_HUMAN;sp|Q969N2|PIGT_HUMAN",26.024071736802,"H69"
"sp|Q969P0-3|IGSF8_HUMAN;sp|Q969P0|IGSF8_HUMAN",25.3818396285191,"A549"
"sp|Q969P0-3|IGSF8_HUMAN;sp|Q969P0|IGSF8_HUMAN",25.3787724139924,"H197"
"sp|Q969P0-3|IGSF8_HUMAN;sp|Q969P0|IGSF8_HUMAN",26.1875785133343,"H446"
"sp|Q969P0-3|IGSF8_HUMAN;sp|Q969P0|IGSF8_HUMAN",25.3540117887381,"H446"
"sp|Q969P0-3|IGSF8_HUMAN;sp|Q969P0|IGSF8_HUMAN",25.412882963093,"H446"
"sp|Q969P0-3|IGSF8_HUMAN;sp|Q969P0|IGSF8_HUMAN",27.1041153041346,"H69"
"sp|Q969P0-3|IGSF8_HUMAN;sp|Q969P0|IGSF8_HUMAN",25.8764349622189,"H69"
"sp|Q969P0-3|IGSF8_HUMAN;sp|Q969P0|IGSF8_HUMAN",27.0322991526387,"H69"
"sp|Q969Q0|RL36L_HUMAN",27.240482845675,"A549"
"sp|Q969Q0|RL36L_HUMAN",27.54339766452,"A549"
"sp|Q969Q0|RL36L_HUMAN",27.7898461534742,"A549"
"sp|Q969Q0|RL36L_HUMAN",26.5358667131865,"H197"
"sp|Q969Q0|RL36L_HUMAN",26.866058759852,"H197"
"sp|Q969Q0|RL36L_HUMAN",27.0952699206779,"H197"
"sp|Q969Q0|RL36L_HUMAN",26.3064321335613,"H446"
"sp|Q969Q0|RL36L_HUMAN",26.8657214011496,"H446"
"sp|Q969Q0|RL36L_HUMAN",26.8762229982841,"H446"
"sp|Q969Q0|RL36L_HUMAN",27.3589739396671,"H69"
"sp|Q969Q0|RL36L_HUMAN",26.4408262150618,"H69"
"sp|Q969Q0|RL36L_HUMAN",26.5945787335148,"H69"
"sp|Q969R2-2|OSBP2_HUMAN;sp|Q969R2-3|OSBP2_HUMAN;sp|Q969R2-6|OSBP2_HUMAN;sp|Q969R2|OSBP2_HUMAN",27.4689917982846,"A549"
